,allStar,ast,ast_pct,blk,blk_pct,bpm,class,conf_abbr,dbpm,def_rtg,drb,drb_pct,dws,efg_pct,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,obpm,off_rtg,orb,orb_pct,ows,per,pf,pick_overall,player,pos,pprod,pts,round,school_name,season,stl,stl_pct,tov,tov_pct,trb,trb_pct,ts_pct,usg_pct,ws,year_drafted,pts_pg,fg_p,fg2_p,fg3_p,ft_p,trb_p,ast_p,stl_p,blk_p
111,0.0,14.666666666666666,8.833333333333334,64.33333333333333,7.2,7.400000000000001,,,2.9,97.90000000000002,60.333333333333336,14.800000000000002,1.8,0.584,46.0,46.0,79.66666666666667,0.0,0.0,79.66666666666667,33.666666666666664,55.666666666666664,23.0,471.3333333333333,4.1,114.09999999999998,36.333333333333336,6.0,0.7666666666666667,21.2,61.0,17,Sean Williams,,425.0,125.66666666666667,1,,,14.0,1.8999999999999997,27.333333333333332,21.033333333333335,96.66666666666667,11.799999999999999,0.5893333333333333,18.333333333333332,2.533333333333333,2007,5.463768115942029,0.5774058577405857,0.5774058577405857,0.0,0.6047904191508122,4.202898550724638,0.6376811594202898,0.6086956521739131,2.7971014492753623
112,0.0,184.0,12.7,2.0,1.8,7.4,,,2.9,97.9,91.0,14.8,1.7,0.501,158.0,122.0,250.0,36.0,101.0,351.0,108.0,138.0,32.0,1003.0,4.1,114.1,28.0,6.0,2.0,21.2,67.0,19,Javaris Crittenton,,425.0,460.0,1,,,65.0,1.9,124.0,22.9,119.0,11.0,0.552,22.9,3.6,2007,14.375,0.45014245014245013,0.488,0.35643564356082735,0.7826086956465029,3.71875,5.75,2.03125,0.0625
113,0.0,57.666666666666664,14.4,49.666666666666664,2.9333333333333336,7.400000000000001,,,2.9,97.90000000000002,153.33333333333334,14.800000000000002,0.7999999999999999,0.5553333333333333,152.0,149.33333333333334,268.6666666666667,2.6666666666666665,8.666666666666666,277.3333333333333,120.33333333333333,160.33333333333334,29.0,809.6666666666666,4.1,114.09999999999998,74.33333333333333,6.0,2.6666666666666665,21.2,94.33333333333333,20,Jason Smith,,425.0,427.0,1,,,15.666666666666666,1.8999999999999997,88.66666666666667,19.8,227.66666666666666,12.5,0.6033333333333334,25.46666666666667,3.5,2007,14.724137931034482,0.5480769230769231,0.5558312655086849,0.3076923076568047,0.7505197505150695,7.850574712643678,1.9885057471264367,0.5402298850574713,1.7126436781609196
114,0.0,40.0,12.7,10.0,1.8,7.4,,,2.9,97.9,139.0,14.8,1.9,0.53,141.0,87.0,187.0,54.0,130.0,317.0,46.0,66.0,39.0,770.0,4.1,114.1,28.0,6.0,1.6,21.2,66.0,21,Daequan Cook,,425.0,382.0,1,,,28.0,1.9,56.0,13.8,167.0,11.0,0.5479999999999999,22.9,3.5,2007,9.794871794871796,0.444794952681388,0.46524064171123,0.41538461538142013,0.6969696969591368,4.282051282051282,1.0256410256410255,0.717948717948718,0.2564102564102564
115,0.0,98.75,16.25,9.25,0.85,7.4,,,2.9,97.9,141.25,14.8,2.0250000000000004,0.5455,172.25,142.25,259.75,30.0,82.25,342.0,143.25,196.0,32.5,1181.75,4.1,114.1,92.75,6.0,3.225,21.2,62.0,22,Jared Dudley,,425.0,517.75,1,,,44.0,1.9,67.0,13.45,234.0,11.8,0.59375,21.875,5.25,2007,15.930769230769231,0.5036549707602339,0.5476419634263715,0.36474164133295145,0.7308673469350466,7.2,3.0384615384615383,1.353846153846154,0.2846153846153846
116,0.0,36.0,9.85,43.0,2.75,7.4,,,2.9,97.9,152.5,14.8,1.9500000000000002,0.47350000000000003,149.5,126.0,258.5,23.5,77.5,336.0,58.0,88.0,29.5,917.0,4.1,114.1,55.5,6.0,0.8,21.2,86.5,23,Wilson Chandler,,425.0,380.5,1,,,20.5,1.9,53.0,12.95,208.0,12.55,0.499,23.049999999999997,2.75,2007,12.898305084745763,0.44494047619047616,0.4874274661508704,0.3032258064477003,0.6590909090834194,7.0508474576271185,1.2203389830508475,0.6949152542372882,1.4576271186440677
117,0.0,117.5,23.025000000000002,4.0,0.7,7.4,,,2.9,97.9,77.75,14.8,1.1250000000000002,0.5082500000000001,125.0,73.75,154.0,51.25,137.0,291.0,76.5,91.75,28.75,939.75,4.1,114.1,21.5,6.0,1.9250000000000003,21.2,66.25,26,Aaron Brooks,,425.0,377.75,1,,,31.75,1.9,75.75,19.975,99.25,7.65,0.5549999999999999,23.075000000000003,3.025,2007,13.139130434782608,0.42955326460481097,0.4788961038961039,0.3740875912381454,0.8337874659309669,3.4521739130434783,4.086956521739131,1.1043478260869566,0.1391304347826087
118,0.0,67.33333333333333,12.666666666666666,6.666666666666667,0.8666666666666667,7.400000000000001,,,2.9,97.90000000000002,98.66666666666667,14.800000000000002,1.3666666666666665,0.5453333333333333,173.0,103.33333333333333,191.66666666666666,69.66666666666667,186.66666666666666,378.3333333333333,97.66666666666667,125.0,34.666666666666664,1132.0,4.1,114.09999999999998,21.333333333333332,6.0,3.233333333333334,21.2,72.0,27,Arron Afflalo,,425.0,513.3333333333334,1,,,21.333333333333332,1.8999999999999997,68.33333333333333,14.1,120.0,8.433333333333334,0.5816666666666667,21.933333333333334,4.6000000000000005,2007,14.80769230769231,0.4572687224669604,0.5391304347826087,0.37321428571228643,0.7813333333270827,3.4615384615384617,1.9423076923076923,0.6153846153846154,0.19230769230769232
119,0.0,42.6,11.52,5.8,0.64,7.4,,,2.9,97.9,91.0,14.8,1.8399999999999999,0.5366000000000001,159.6,139.4,266.8,20.2,65.8,332.6,104.0,163.4,26.8,859.4,4.1,114.1,62.8,6.0,1.86,21.2,42.0,29,Alando Tucker,,425.0,443.4,1,,,20.8,1.9,45.8,10.38,153.8,11.32,0.5660000000000001,29.4,3.6800000000000006,2007,16.544776119402982,0.47985568250150323,0.5224887556221889,0.30699088145430103,0.6364749081968393,5.738805970149254,1.5895522388059702,0.7761194029850746,0.21641791044776118
120,0.0,26.0,11.366666666666665,17.333333333333332,2.0,7.400000000000001,,,2.9,97.90000000000002,86.33333333333333,14.800000000000002,1.4333333333333336,0.6026666666666666,134.33333333333334,131.0,208.66666666666666,3.3333333333333335,14.333333333333334,223.0,119.66666666666667,167.66666666666666,21.333333333333332,638.3333333333334,4.1,114.09999999999998,64.66666666666667,6.0,3.266666666666666,21.2,64.0,31,Carl Landry,,425.0,391.6666666666667,2,,,21.666666666666668,1.8999999999999997,61.333333333333336,18.46666666666667,151.0,13.466666666666667,0.6503333333333333,27.166666666666668,4.7,2007,18.359375000000004,0.6023916292974589,0.6277955271565495,0.23255813951865872,0.7137176938327214,7.078125,1.21875,1.0156250000000002,0.8125
121,0.0,64.0,13.399999999999999,20.5,1.45,7.4,,,2.9,97.9,115.0,14.8,1.75,0.5095000000000001,177.5,151.0,299.5,26.5,74.5,374.0,82.0,115.5,31.5,969.5,4.1,114.1,62.0,6.0,1.7,21.2,63.0,33,Marcus Williams,,425.0,463.5,2,,,32.5,1.9,69.5,13.85,177.0,10.65,0.54,25.0,3.45,2007,14.714285714285714,0.47459893048128343,0.5041736227045075,0.3557046979818026,0.7099567099505631,5.619047619047619,2.0317460317460316,1.0317460317460319,0.6507936507936508
122,0.0,42.5,12.45,48.0,2.95,7.4,,,2.9,97.9,231.0,14.8,3.35,0.56625,225.25,196.25,338.75,29.0,85.0,423.75,136.5,167.5,32.75,986.0,4.1,114.1,82.5,6.0,4.2,21.2,64.75,34,Nick Fazekas,,425.0,616.0,2,,,24.5,1.9,56.25,9.899999999999999,313.5,16.725,0.6114999999999999,28.725,7.525,2007,18.80916030534351,0.5315634218289086,0.5793357933579336,0.34117647058422146,0.8149253731294632,9.572519083969466,1.297709923664122,0.7480916030534351,1.465648854961832
123,0.0,31.75,10.099999999999998,55.25,2.825,7.4,,,2.9,97.9,161.0,14.8,1.975,0.48475,118.5,117.5,249.25,1.0,4.75,254.0,79.0,110.25,31.5,902.75,4.1,114.1,68.5,6.0,0.8999999999999999,21.2,67.25,36,Jermareo Davidson,,425.0,317.0,2,,,17.0,1.9,47.75,14.424999999999999,229.5,13.85,0.52525,21.299999999999997,2.875,2007,10.063492063492063,0.46653543307086615,0.47141424272818455,0.21052631574515235,0.71655328797536,7.285714285714286,1.007936507936508,0.5396825396825397,1.753968253968254
124,0.0,83.5,15.8,64.0,4.3,7.4,,,2.9,97.9,159.5,14.8,3.1500000000000004,0.5635,139.5,134.5,240.5,5.0,18.0,258.5,87.0,131.0,34.5,1023.5,4.1,114.1,65.0,6.0,2.0,21.2,95.0,37,Josh McRoberts,,425.0,371.0,2,,,40.0,1.9,65.5,17.0,224.5,13.0,0.589,18.8,5.15,2007,10.753623188405797,0.539651837524178,0.5592515592515592,0.2777777777623457,0.6641221373995105,6.507246376811594,2.420289855072464,1.1594202898550725,1.855072463768116
125,0.0,12.25,5.999999999999999,14.75,2.3,7.4,,,2.9,97.9,70.75,14.8,1.0,0.65225,71.5,71.5,107.5,0.0,0.0,107.5,31.25,49.5,35.25,550.75,4.1,114.1,40.5,6.0,1.4500000000000002,21.2,76.75,41,Chris Richard,,425.0,174.25,2,,,12.0,1.9,34.5,21.45,111.25,11.674999999999999,0.65225,16.974999999999998,2.425,2007,4.943262411347518,0.6651162790697674,0.6651162790697674,0.0,0.6313131313003776,3.1560283687943262,0.3475177304964539,0.3404255319148936,0.41843971631205673
126,0.0,106.0,16.799999999999997,5.5,1.2,7.4,,,2.9,97.9,96.5,14.8,1.15,0.5720000000000001,168.5,97.5,183.5,71.0,177.5,361.0,67.0,94.0,32.0,1007.0,4.1,114.1,39.5,6.0,2.7,21.2,75.5,42,Derrick Byars,,425.0,475.0,2,,,38.5,1.9,76.0,16.4,136.0,9.05,0.5915,22.049999999999997,3.9000000000000004,2007,14.84375,0.4667590027700831,0.5313351498637602,0.3999999999977465,0.7127659574392259,4.25,3.3125,1.203125,0.171875
127,0.0,70.0,14.633333333333331,7.666666666666667,0.5333333333333333,7.400000000000001,,,2.9,97.90000000000002,120.33333333333333,14.800000000000002,1.5999999999999999,0.5266666666666667,163.66666666666666,93.0,186.33333333333334,70.66666666666667,194.0,380.3333333333333,128.0,151.33333333333334,32.666666666666664,1082.0,4.1,114.09999999999998,24.333333333333332,6.0,3.1,21.2,63.333333333333336,43,Adam Haluska,,425.0,526.0,2,,,37.666666666666664,1.8999999999999997,55.666666666666664,11.133333333333335,144.66666666666666,7.666666666666667,0.584,24.166666666666668,4.7,2007,16.102040816326532,0.4303242769500438,0.4991055456171735,0.36426116838300215,0.8458149779679792,4.428571428571429,2.142857142857143,1.153061224489796,0.23469387755102045
128,0.0,104.0,12.7,114.0,1.8,7.4,,,2.9,97.9,244.0,14.8,4.4,0.502,153.0,133.0,258.0,20.0,67.0,325.0,106.0,181.0,32.0,1054.0,4.1,114.1,70.0,6.0,1.4,21.2,91.0,47,Dominic McGuire,,425.0,432.0,2,,,28.0,1.9,119.0,22.5,314.0,11.0,0.526,22.9,5.8,2007,13.5,0.4707692307692308,0.5155038759689923,0.2985074626821118,0.5856353591127865,9.8125,3.25,0.875,3.5625
129,0.0,118.66666666666667,21.866666666666664,8.0,0.5333333333333333,7.400000000000001,,,2.9,97.90000000000002,79.66666666666667,14.800000000000002,1.0666666666666667,0.533,157.33333333333334,91.66666666666667,197.66666666666666,65.66666666666667,162.66666666666666,360.3333333333333,74.0,97.66666666666667,33.666666666666664,1078.0,4.1,114.09999999999998,16.666666666666668,6.0,2.1,21.2,68.0,51,JamesOn Curry,,425.0,454.3333333333333,2,,,33.0,1.8999999999999997,95.0,19.133333333333333,96.33333333333333,5.633333333333333,0.5619999999999999,23.066666666666663,3.1999999999999997,2007,13.495049504950495,0.43663274745605923,0.463743676222597,0.40368852458768234,0.7576791808796142,2.8613861386138613,3.524752475247525,0.9801980198019803,0.23762376237623764
130,0.0,133.33333333333334,18.7,2.3333333333333335,0.7333333333333334,7.400000000000001,,,2.9,97.90000000000002,71.0,14.800000000000002,1.3666666666666665,0.5043333333333334,105.66666666666667,43.666666666666664,104.33333333333333,62.0,159.33333333333334,263.6666666666667,118.0,137.66666666666666,37.0,1078.6666666666667,4.1,114.09999999999998,9.666666666666666,6.0,2.4666666666666663,21.2,58.0,52,Taurean Green,,425.0,391.3333333333333,2,,,41.333333333333336,1.8999999999999997,94.0,24.2,80.66666666666667,6.3999999999999995,0.5816666666666667,19.666666666666664,3.8333333333333335,2007,10.576576576576576,0.40075853350189633,0.4185303514376997,0.3891213389096917,0.8571428571366311,2.18018018018018,3.6036036036036037,1.1171171171171173,0.06306306306306307
131,0.0,33.0,7.6,23.5,2.0,7.4,,,2.9,97.9,91.5,14.8,1.45,0.48425,117.75,66.5,135.0,51.25,143.25,278.25,49.25,65.5,30.75,792.75,4.1,114.1,35.5,6.0,1.3,21.2,62.0,53,Demetris Nichols,,425.0,336.0,2,,,30.0,1.9,45.0,13.375,127.0,8.325,0.506,20.175,2.75,2007,10.926829268292684,0.42318059299191374,0.4925925925925926,0.35776614310395977,0.7519083969350854,4.130081300813008,1.0731707317073171,0.975609756097561,0.7642276422764228
132,0.0,23.25,9.524999999999999,47.25,3.35,7.4,,,2.9,97.9,77.75,14.8,1.125,0.5755,102.5,102.5,166.75,0.0,0.25,167.0,34.5,61.0,24.75,489.5,4.1,114.1,50.75,6.0,1.525,21.2,54.0,55,Herbert Hill,,425.0,239.5,2,,,19.25,1.9,38.75,14.95,128.5,13.524999999999999,0.5865,22.1,2.5999999999999996,2007,9.676767676767676,0.6137724550898204,0.6146926536731634,0.0,0.5655737704825317,5.191919191919192,0.9393939393939394,0.7777777777777778,1.9090909090909092
133,0.0,159.33333333333334,31.099999999999998,4.666666666666667,0.3333333333333333,7.400000000000001,,,2.9,97.90000000000002,104.33333333333333,14.800000000000002,2.0,0.42166666666666663,102.0,93.66666666666667,218.0,8.333333333333334,26.666666666666668,244.66666666666666,71.0,96.0,32.333333333333336,945.0,4.1,114.09999999999998,32.333333333333336,6.0,0.46666666666666673,21.2,41.333333333333336,56,Ramon Sessions,,425.0,283.3333333333333,2,,,37.666666666666664,1.8999999999999997,82.66666666666667,22.866666666666664,136.66666666666666,8.200000000000001,0.47000000000000003,19.566666666666666,2.4,2007,8.762886597938143,0.41689373297002724,0.42966360856269115,0.31249999998828126,0.7395833333256293,4.226804123711339,4.927835051546392,1.1649484536082473,0.14432989690721648
134,0.0,99.0,17.825,5.25,1.0250000000000001,7.4,,,2.9,97.9,97.5,14.8,1.425,0.49900000000000005,138.0,109.25,214.25,28.75,87.75,302.0,68.75,104.25,30.75,959.5,4.1,114.1,51.5,6.0,1.4249999999999998,21.2,60.0,57,Sammy Mejia,,425.0,373.5,2,,,31.25,1.9,68.5,17.025,149.0,9.45,0.529,22.674999999999997,2.875,2007,12.146341463414634,0.45695364238410596,0.5099183197199533,0.32763532763159386,0.6594724220560242,4.845528455284553,3.2195121951219514,1.016260162601626,0.17073170731707318
135,0.0,79.25,17.725,11.75,1.05,7.4,,,2.9,97.9,65.0,14.8,1.5499999999999998,0.49624999999999997,99.5,82.0,163.0,17.5,53.0,216.0,65.0,101.5,27.75,747.75,4.1,114.1,27.5,6.0,0.975,21.2,67.25,59,D.J. Strawberry,,425.0,281.5,2,,,50.5,1.9,60.75,19.825,92.5,6.0249999999999995,0.5259999999999999,19.075,2.5250000000000004,2007,10.144144144144144,0.46064814814814814,0.5030674846625767,0.33018867923905304,0.6403940886636414,3.3333333333333335,2.855855855855856,1.8198198198198199,0.42342342342342343
136,0.0,38.0,9.3,54.0,3.7,7.4,,,2.9,97.9,277.0,14.8,5.4,0.563,307.0,271.0,482.0,36.0,95.0,577.0,216.0,279.0,33.0,1041.0,4.1,114.1,131.0,6.0,5.4,21.2,85.0,2,Michael Beasley,,425.0,866.0,1,,,42.0,1.9,95.0,11.8,408.0,21.3,0.61,35.0,10.7,2008,26.242424242424242,0.5320623916811091,0.5622406639004149,0.3789473684170637,0.7741935483843219,12.363636363636363,1.1515151515151516,1.2727272727272727,1.6363636363636365
137,0.0,78.0,15.2,20.0,1.3,7.4,,,2.9,97.9,81.0,14.8,1.8,0.515,184.0,114.0,217.0,70.0,208.0,425.0,231.0,277.0,32.0,1110.0,4.1,114.1,23.0,6.0,4.2,21.2,69.0,7,Eric Gordon,,425.0,669.0,1,,,42.0,1.9,115.0,17.1,104.0,5.5,0.601,30.8,6.0,2008,20.90625,0.4329411764705882,0.5253456221198156,0.3365384615368436,0.833935018047531,3.25,2.4375,1.3125,0.625
138,0.0,53.333333333333336,14.633333333333335,33.0,7.033333333333334,7.400000000000001,,,2.9,97.90000000000002,90.0,14.800000000000002,2.2333333333333334,0.486,122.33333333333333,105.33333333333333,216.0,17.0,57.666666666666664,273.6666666666667,68.33333333333333,89.33333333333333,27.333333333333332,690.6666666666666,4.1,114.09999999999998,41.0,6.0,0.9666666666666668,21.2,61.0,8,Joe Alexander,,425.0,330.0,1,,,16.333333333333332,1.8999999999999997,49.0,15.800000000000002,131.0,11.5,0.529,26.03333333333333,3.1666666666666665,2008,12.073170731707318,0.4470158343483556,0.4876543209876543,0.2947976878561596,0.7649253731257657,4.7926829268292686,1.9512195121951221,0.5975609756097561,1.2073170731707317
139,0.0,226.0,23.5,1.5,1.0,7.4,,,2.9,97.9,85.0,14.8,2.3,0.5105,198.0,138.5,299.0,59.5,148.0,447.0,161.5,200.0,36.5,1331.0,4.1,114.1,20.5,6.0,3.0999999999999996,21.2,71.0,9,D.J. Augustin,,425.0,617.0,1,,,50.0,1.9,110.0,17.5,105.5,7.6,0.5725,21.9,5.35,2008,16.904109589041095,0.4429530201342282,0.46321070234113715,0.40202702702431065,0.8074999999959626,2.8904109589041096,6.191780821917808,1.36986301369863,0.0410958904109589
140,0.0,28.5,9.45,50.5,4.9,7.4,,,2.9,97.9,127.5,14.8,2.5,0.485,162.0,160.5,327.0,1.5,10.5,337.5,99.0,129.5,26.5,742.5,4.1,114.1,61.0,6.0,1.5,21.2,68.5,10,Brook Lopez,,425.0,424.5,1,,,13.5,1.9,56.0,12.7,188.5,14.5,0.5305,31.1,3.95,2008,16.0188679245283,0.48,0.4908256880733945,0.14285714284353743,0.7644787644728612,7.113207547169812,1.0754716981132075,0.5094339622641509,1.9056603773584906
141,0.0,121.0,25.0,3.0,0.2,7.4,,,2.9,97.9,69.0,14.8,0.8,0.536,173.0,114.0,233.0,59.0,145.0,378.0,187.0,223.0,30.0,1072.0,4.1,114.1,13.0,6.0,4.0,21.2,66.0,11,Jerryd Bayless,,425.0,592.0,1,,,29.0,1.9,89.0,15.5,82.0,4.9,0.612,29.2,4.8,2008,19.733333333333334,0.4576719576719577,0.4892703862660944,0.40689655172133177,0.8385650224177643,2.7333333333333334,4.033333333333333,0.9666666666666667,0.1
142,0.0,74.0,11.766666666666666,29.666666666666668,1.7666666666666666,7.400000000000001,,,2.9,97.90000000000002,146.33333333333334,14.800000000000002,2.6999999999999997,0.5353333333333333,178.66666666666666,110.33333333333333,240.66666666666666,68.33333333333333,157.0,397.6666666666667,66.66666666666667,91.0,36.333333333333336,1136.0,4.1,114.09999999999998,54.333333333333336,6.0,2.3,21.2,53.0,13,Brandon Rush,,425.0,492.3333333333333,1,,,25.333333333333332,1.8999999999999997,76.66666666666667,14.899999999999999,200.66666666666666,10.233333333333334,0.5586666666666666,22.13333333333333,4.966666666666666,2008,13.55045871559633,0.44928751047778703,0.4584487534626039,0.4352441613560388,0.7326007325926821,5.522935779816513,2.036697247706422,0.6972477064220183,0.8165137614678899
143,0.0,25.5,6.7,78.0,6.9,7.4,,,2.9,97.9,102.5,14.8,3.0,0.508,118.0,117.5,230.0,0.5,1.0,231.0,64.0,104.5,33.5,813.0,4.1,114.1,85.5,6.0,1.05,21.2,83.0,15,Robin Lopez,,425.0,300.5,1,,,11.5,1.9,54.5,16.25,188.0,13.3,0.53,21.0,4.1,2008,8.970149253731343,0.5108225108225108,0.5108695652173914,0.49999999949999996,0.6124401913816991,5.611940298507463,0.7611940298507462,0.34328358208955223,2.328358208955224
144,0.0,18.0,12.7,32.0,1.8,7.4,,,2.9,97.9,122.5,14.8,2.0,0.6475,136.5,136.5,215.5,0.0,0.0,215.5,55.0,80.0,34.5,531.5,4.1,114.1,65.5,6.0,2.45,21.2,60.0,16,Marreese Speights,,425.0,328.0,1,,,11.5,1.9,39.5,13.899999999999999,188.0,11.0,0.6575,22.9,4.4,2008,9.507246376811594,0.6334106728538283,0.6334106728538283,0.0,0.6874999999914062,5.449275362318841,0.5217391304347826,0.3333333333333333,0.927536231884058
145,0.0,11.5,3.1500000000000004,61.0,6.4,7.4,,,2.9,97.9,100.0,14.8,1.6,0.581,117.0,109.0,193.5,8.0,22.5,216.0,45.0,87.5,33.0,616.0,4.1,114.1,57.0,6.0,1.2,21.2,67.5,18,JaVale McGee,,425.0,287.0,1,,,16.0,1.9,52.5,18.7,157.0,13.85,0.5710000000000001,22.75,2.8,2008,8.696969696969697,0.5416666666666666,0.5633074935400517,0.3555555555397531,0.5142857142798367,4.757575757575758,0.3484848484848485,0.48484848484848486,1.8484848484848484
146,0.0,70.25,13.95,19.5,1.4000000000000001,7.4,,,2.9,97.9,112.0,14.8,1.875,0.53425,200.5,139.25,279.5,61.25,152.75,432.25,97.25,119.0,31.75,989.25,4.1,114.1,53.75,6.0,2.8000000000000003,21.2,80.25,22,Courtney Lee,,425.0,559.5,1,,,60.5,1.9,80.25,14.325,165.75,10.725000000000001,0.571,24.174999999999997,4.6499999999999995,2008,17.62204724409449,0.46385193753614806,0.49821109123434704,0.4009819967240525,0.817226890749435,5.2204724409448815,2.2125984251968505,1.905511811023622,0.6141732283464567
147,0.0,19.0,12.7,67.0,1.8,7.4,,,2.9,97.9,149.0,14.8,2.9,0.5329999999999999,222.0,200.0,374.0,22.0,63.0,437.0,68.0,100.0,37.0,1003.0,4.1,114.1,98.0,6.0,2.3,21.2,81.0,23,Kosta Koufos,,425.0,534.0,1,,,16.0,1.9,55.0,10.2,247.0,11.0,0.551,22.9,5.3,2008,14.432432432432432,0.5080091533180778,0.5347593582887701,0.3492063492008063,0.6799999999931999,6.675675675675675,0.5135135135135135,0.43243243243243246,1.8108108108108107
148,0.0,79.25,21.200000000000003,7.25,0.55,7.4,,,2.9,97.9,91.0,14.8,1.2750000000000001,0.5660000000000001,134.0,111.5,197.5,22.5,55.75,253.25,114.25,145.5,23.75,791.0,4.1,114.1,45.75,6.0,3.0,21.2,66.75,26,George Hill,,425.0,404.75,1,,,38.75,1.9,60.25,17.425,136.75,11.05,0.61125,26.474999999999998,4.275,2008,17.042105263157893,0.5291214215202369,0.5645569620253165,0.40358744393894913,0.7852233676921978,5.757894736842105,3.336842105263158,1.631578947368421,0.30526315789473685
149,0.0,25.0,8.7,54.5,3.6999999999999997,7.4,,,2.9,97.9,128.5,14.8,3.2,0.542,184.5,183.5,332.5,1.0,8.5,341.0,72.0,106.5,39.0,855.0,4.1,114.1,85.0,6.0,2.05,21.2,110.5,27,Darrell Arthur,,425.0,442.0,1,,,26.5,1.9,63.5,13.850000000000001,213.5,12.3,0.5634999999999999,24.45,5.3,2008,11.333333333333334,0.5410557184750733,0.5518796992481203,0.11764705880968858,0.6760563380218211,5.4743589743589745,0.6410256410256411,0.6794871794871795,1.3974358974358974
150,0.0,23.25,9.7,49.5,4.2749999999999995,7.4,,,2.9,97.9,126.5,14.8,2.325,0.5545,137.0,136.75,243.0,0.25,0.75,243.75,87.5,126.75,24.75,756.25,4.1,114.1,60.5,6.0,2.2749999999999995,21.2,63.25,29,D.J. White,,425.0,361.75,1,,,17.0,1.9,43.25,13.5,187.0,15.05,0.582,25.125000000000004,4.625,2008,14.616161616161616,0.5620512820512821,0.5627572016460906,0.3333333328888889,0.6903353057144747,7.555555555555555,0.9393939393939394,0.6868686868686869,2.0
