,year_drafted,round,pick_overall,player,school_name,g,mp,fg,fga,fg2,fg2a,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,per,obpm,dbpm,bpm,ts_pct,efg_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,ows,dws,ws,pprod,allStar,pts_pg,fg_p,fg2_p,fg3_p,ft_p,trb_p,ast_p,stl_p,blk_p
90,2013,1,18,Shane Larkin,Miami (FL),34.0,1065.5,128.0,292.5,77.5,158.0,50.5,134.5,73.5,91.0,17.5,91.5,109.0,122.5,60.5,3.0,71.0,55.5,380.0,18.4,4.75,2.55,7.3,0.552,0.5035,2.1,10.55,6.25,22.65,3.55,0.3,18.1,20.15,109.80000000000001,98.2,2.6,1.7,4.25,396.0,0.0,10.96875,0.41933175147654295,0.46598330914368646,0.3645573380839236,0.8169642857046955,3.166666666666667,3.5434027777777777,1.7673611111111112,0.08680555555555555
91,2013,1,20,Tony Snell,New Mexico,34.666666666666664,861.0,103.66666666666667,246.0,48.666666666666664,101.33333333333333,55.0,144.66666666666666,55.0,67.0,13.666666666666666,70.0,83.66666666666667,71.0,17.666666666666668,12.0,51.333333333333336,40.666666666666664,317.3333333333333,14.733333333333334,3.266666666666666,1.4000000000000001,4.699999999999999,0.5613333333333334,0.525,2.1333333333333333,9.833333333333334,6.033333333333334,16.833333333333332,1.1333333333333333,1.5999999999999999,15.799999999999999,19.366666666666667,108.93333333333334,99.3,1.6666666666666667,1.2666666666666668,2.9666666666666663,294.0,0.0,9.10812324929972,0.4114632231101647,0.47911441826282664,0.3741929239540325,0.8030668677585258,2.4086834733893556,2.0369747899159663,0.5064425770308124,0.3445378151260505
92,2013,1,21,Gorgui Dieng,Louisville,34.0,929.6666666666666,112.66666666666667,206.66666666666666,112.33333333333333,205.66666666666666,0.3333333333333333,1.0,58.0,90.66666666666667,101.33333333333333,165.66666666666666,267.0,42.333333333333336,34.666666666666664,89.0,55.333333333333336,93.33333333333333,283.6666666666667,22.633333333333336,2.1666666666666665,10.433333333333334,12.6,0.5756666666666667,0.5596666666666666,12.666666666666666,20.53333333333333,16.566666666666666,9.033333333333333,2.1333333333333333,11.166666666666666,17.766666666666666,16.8,113.03333333333335,85.59999999999998,1.8,2.6333333333333333,4.3999999999999995,295.6666666666667,0.0,8.181017067223964,0.559244057070144,0.5611962301508944,0.16666666658333332,0.6220577262169152,7.627577499129224,1.2350574712643676,0.985536398467433,2.5487286659700454
93,2013,1,22,Mason Plumlee,Duke,35.666666666666664,1057.3333333333333,158.66666666666666,269.6666666666667,158.66666666666666,269.0,0.0,0.6666666666666666,102.33333333333333,174.33333333333334,98.0,229.66666666666666,327.6666666666667,60.666666666666664,32.333333333333336,56.333333333333336,83.33333333333333,91.33333333333333,419.6666666666667,22.76666666666667,3.3000000000000003,6.533333333333334,9.9,0.5873333333333334,0.5866666666666667,11.166666666666666,25.0,18.166666666666664,11.1,1.8,4.966666666666666,19.799999999999997,20.400000000000002,111.46666666666665,91.09999999999998,2.6333333333333333,2.3666666666666667,5.0,434.3333333333333,0.0,11.797518106341634,0.5867965577901394,0.5888868900036518,0.0,0.5501238893857182,9.1934581640464,1.7008773479361714,0.9035506094329624,1.5792557263145497
94,2013,1,23,Solomon Hill,Arizona,36.0,1081.6666666666667,137.66666666666666,287.0,100.66666666666667,190.66666666666666,37.0,96.33333333333333,95.33333333333333,126.66666666666667,67.33333333333333,145.0,212.33333333333334,84.0,36.0,15.0,75.66666666666667,84.33333333333333,407.6666666666667,19.266666666666666,4.733333333333333,3.5666666666666664,8.299999999999999,0.5863333333333333,0.5426666666666667,7.866666666666667,16.366666666666664,12.133333333333333,16.200000000000003,2.0,1.366666666666667,18.099999999999998,20.26666666666667,114.59999999999998,97.60000000000001,2.766666666666667,1.7666666666666666,4.533333333333334,417.3333333333333,0.0,11.419799498746867,0.4813174409679895,0.5274529038885131,0.37801710325571675,0.7568293355328056,5.932080200501253,2.350375939849624,1.0045112781954886,0.4233082706766917
95,2013,1,24,Tim Hardaway,Michigan,35.666666666666664,1186.6666666666667,175.66666666666666,413.0,108.33333333333333,216.66666666666666,67.33333333333333,196.33333333333334,92.0,127.0,20.666666666666668,126.0,146.66666666666666,75.0,25.333333333333332,11.0,60.666666666666664,70.66666666666667,510.6666666666667,18.400000000000002,4.133333333333334,1.2333333333333334,5.366666666666667,0.54,0.5066666666666667,2.3000000000000003,13.5,7.833333333333333,13.1,1.3666666666666665,1.0333333333333334,11.299999999999999,25.3,108.63333333333333,101.86666666666667,2.6666666666666665,1.4333333333333333,4.066666666666666,472.0,0.0,14.314094058676103,0.4246605292340637,0.5002627583550153,0.3416437309003066,0.724543788036231,4.093808049535603,2.0933805100987763,0.7087424443461595,0.3045849918914934
96,2013,1,26,Andre Roberson,Colorado,35.0,990.0,127.33333333333333,247.0,110.66666666666667,199.33333333333334,16.666666666666668,47.666666666666664,66.0,113.33333333333333,103.0,245.33333333333334,348.3333333333333,39.666666666666664,54.666666666666664,50.0,61.0,91.33333333333333,337.3333333333333,23.466666666666665,3.1666666666666665,6.400000000000001,9.566666666666666,0.566,0.5576666666666666,12.799999999999999,28.933333333333334,21.0,8.333333333333334,3.3333333333333335,5.3999999999999995,16.96666666666667,18.666666666666664,112.23333333333333,88.43333333333334,2.0666666666666664,2.533333333333333,4.566666666666666,352.6666666666667,0.0,9.748899578695843,0.5235779142392274,0.566071726539247,0.3501477832435502,0.5727032728064465,10.049408916556624,1.1514808526693077,1.5937244545054392,1.429651638055713
97,2013,1,29,Archie Goodwin,Kentucky,33.0,1048.0,157.0,357.0,140.0,293.0,17.0,64.0,135.0,212.0,48.0,104.0,152.0,88.0,36.0,15.0,101.0,97.0,466.0,16.9,1.2,1.2,2.4,0.509,0.464,5.6,11.2,8.5,16.8,2.1,1.4,18.1,27.2,100.1,99.1,1.6,1.5,3.1,467.0,0.0,14.121212121212121,0.43977591036414565,0.4778156996587031,0.2656249999958496,0.636792452827185,4.606060606060606,2.6666666666666665,1.0909090909090908,0.45454545454545453
98,2013,2,33,Carrick Felix,Arizona State,31.333333333333332,875.3333333333334,113.66666666666667,249.33333333333334,80.66666666666667,148.0,33.0,101.33333333333333,58.0,82.33333333333333,41.666666666666664,108.33333333333333,150.0,41.666666666666664,32.0,24.666666666666668,54.0,74.66666666666667,318.3333333333333,15.966666666666667,1.3,1.2333333333333332,2.533333333333333,0.5329999999999999,0.4983333333333333,5.699999999999999,13.166666666666666,9.466666666666667,11.333333333333334,2.1666666666666665,3.1333333333333333,15.733333333333334,21.033333333333335,102.60000000000001,103.09999999999998,1.3666666666666665,1.0666666666666667,2.433333333333333,302.6666666666667,0.0,9.916858237547892,0.437370867768595,0.5300808717507083,0.2975652535789463,0.7183702989282773,4.592446633825944,1.3129720853858784,0.9995621237000547,0.7687465790914066
99,2013,2,34,Isaiah Canaan,Murray State,32.0,1047.6666666666667,171.33333333333334,389.3333333333333,88.0,185.0,83.33333333333333,204.33333333333334,133.0,164.66666666666666,20.333333333333332,74.66666666666667,95.0,109.66666666666667,42.0,3.0,83.66666666666667,57.333333333333336,559.0,22.933333333333337,5.666666666666667,-1.2,4.5,0.5963333333333334,0.5463333333333333,2.4,8.866666666666667,5.633333333333333,23.566666666666666,2.433333333333333,0.3333333333333333,15.333333333333334,27.0,117.7,99.3,3.933333333333333,1.5,5.466666666666668,533.3333333333334,0.0,17.498299527533398,0.43823953359010465,0.46898621070049645,0.40955682380575203,0.8008593811152701,2.96972751710655,3.433895405669599,1.3140884652981428,0.09446277289019224
100,2013,2,35,Glen Rice,Georgia Tech,26.0,756.5,123.5,285.0,87.5,170.5,36.0,114.5,52.5,84.0,49.5,107.5,157.0,63.5,37.0,15.0,59.5,62.5,335.5,21.1,3.75,2.5,6.25,0.5205,0.5015000000000001,7.5,18.5,12.75,19.75,2.9,2.45,15.55,25.799999999999997,103.7,96.0,1.3,1.3,2.65,327.5,0.0,12.927035330261138,0.43763326914875744,0.5182728455754771,0.3177458033543754,0.62165775400298,6.147465437788019,2.4170506912442393,1.4086021505376345,0.6221198156682027
101,2013,2,36,Ray McCallum,Detroit Mercy,34.0,1173.0,182.0,391.0,149.66666666666666,279.3333333333333,32.333333333333336,111.66666666666667,143.0,197.66666666666666,42.0,120.0,162.0,150.33333333333334,58.333333333333336,10.666666666666666,77.66666666666667,70.0,539.3333333333334,22.733333333333334,4.966666666666667,-0.16666666666666666,4.833333333333333,0.5543333333333332,0.5043333333333333,4.233333333333333,13.0,8.433333333333332,26.03333333333333,2.8666666666666667,1.0,13.966666666666667,23.633333333333336,116.43333333333334,102.73333333333333,3.733333333333334,1.3,5.033333333333333,556.0,0.0,15.876262626262625,0.4631037168717452,0.5321017295807212,0.2918589743562039,0.7248513297116596,4.771885521885522,4.435185185185185,1.7196969696969697,0.3173400673400673
102,2013,2,39,Jeff Withey,Kansas,34.0,758.0,106.66666666666667,187.66666666666666,106.33333333333333,187.33333333333334,0.3333333333333333,0.3333333333333333,92.66666666666667,127.0,60.0,142.33333333333334,202.33333333333334,23.0,19.333333333333332,101.66666666666667,45.0,67.0,306.3333333333333,25.0,2.566666666666667,10.0,12.533333333333331,0.6163333333333333,0.5886666666666667,11.466666666666667,19.8,15.9,5.666666666666667,1.5666666666666667,13.833333333333334,16.5,19.266666666666666,118.09999999999998,85.89999999999999,2.1666666666666665,2.066666666666667,4.266666666666667,291.6666666666667,0.0,8.35008085008085,0.5881216178384675,0.5876818292015478,0.33333333299999995,0.6745216588885182,5.530145530145531,0.6272811272811273,0.5300300300300301,2.7554862554862556
103,2013,2,40,Grant Jerrett,Arizona,34.0,606.0,63.0,154.0,31.0,75.0,32.0,79.0,18.0,22.0,37.0,85.0,122.0,18.0,16.0,33.0,19.0,44.0,176.0,16.6,2.7,4.7,7.4,0.535,0.513,7.6,17.9,12.7,5.7,1.6,5.8,10.4,15.6,115.8,95.1,1.2,1.1,2.3,170.0,0.0,5.176470588235294,0.4090909090909091,0.41333333333333333,0.4050632911341131,0.8181818181446281,3.588235294117647,0.5294117647058824,0.47058823529411764,0.9705882352941176
104,2013,2,41,Jamaal Franklin,San Diego State,28.333333333333332,732.6666666666666,120.66666666666667,283.0,88.0,174.66666666666666,32.666666666666664,108.33333333333333,113.33333333333333,145.33333333333334,42.666666666666664,156.0,198.66666666666666,54.0,28.666666666666668,17.0,72.66666666666667,60.666666666666664,387.3333333333333,22.96666666666667,3.566666666666667,3.3333333333333335,6.966666666666666,0.5566666666666666,0.51,7.966666666666666,23.5,15.633333333333335,14.533333333333333,2.1,2.6666666666666665,17.599999999999998,27.53333333333333,107.40000000000002,89.89999999999999,1.866666666666667,1.7666666666666668,3.5999999999999996,376.0,0.0,12.453373015873018,0.4479904405652535,0.5412710756834408,0.31009431372738844,0.7034112274917982,6.426587301587301,1.742063492063492,0.9176587301587302,0.558531746031746
105,2013,2,42,Pierre Jackson,Baylor,37.0,1212.0,195.0,442.0,116.5,235.0,78.5,207.0,149.0,184.5,28.5,94.0,122.5,239.0,61.0,1.5,128.0,84.0,617.5,23.95,8.4,0.9,9.3,0.5845,0.533,2.85,9.2,6.0,39.0,3.0,0.15,19.9,27.05,115.55,100.15,4.45,1.6,6.1,661.0,0.0,16.77046783625731,0.4435974653365957,0.4964069002181525,0.3837338485670725,0.8108527131734431,3.322368421052632,6.4758771929824555,1.6447368421052633,0.039473684210526314
106,2013,2,44,Mike Muscala,Bucknell,34.333333333333336,1023.3333333333334,202.33333333333334,397.3333333333333,197.33333333333334,381.6666666666667,5.0,15.666666666666666,170.33333333333334,207.66666666666666,84.0,231.0,315.0,62.666666666666664,15.666666666666666,68.66666666666667,62.666666666666664,83.66666666666667,580.0,31.400000000000002,3.633333333333334,4.6,8.233333333333333,0.585,0.5156666666666666,10.633333333333335,26.8,19.066666666666666,15.1,0.9666666666666667,7.533333333333334,11.299999999999999,29.86666666666667,118.86666666666667,89.53333333333335,4.3999999999999995,2.4333333333333336,6.8,561.6666666666666,0.0,16.89187675070028,0.5093824540558322,0.5169870611731077,0.32121212119006026,0.8193143760558343,9.175350140056022,1.8254901960784313,0.45630252100840335,2.003081232492997
107,2013,2,46,Erick Green,Virginia Tech,31.666666666666668,1075.0,187.66666666666666,419.0,144.66666666666666,294.3333333333333,43.0,124.66666666666667,133.0,164.0,17.333333333333332,83.0,100.33333333333333,98.33333333333333,46.333333333333336,6.333333333333333,51.0,56.666666666666664,551.3333333333334,23.566666666666666,6.600000000000001,0.36666666666666664,6.966666666666666,0.5456666666666666,0.49233333333333346,1.9333333333333333,9.366666666666667,5.566666666666666,21.833333333333332,2.6666666666666665,0.6666666666666666,9.366666666666667,26.23333333333333,116.66666666666667,103.10000000000001,3.8666666666666667,1.1333333333333335,5.0,524.3333333333334,0.0,17.39146505376344,0.44216096263021254,0.48933369038769,0.3370513598193334,0.8070157607723031,3.1693548387096775,3.1024865591397854,1.4616935483870968,0.19926075268817203
108,2013,2,48,Ryan Kelly,Duke,30.333333333333332,736.6666666666666,99.33333333333333,212.33333333333334,67.0,129.0,32.333333333333336,83.33333333333333,71.66666666666667,88.66666666666667,45.0,97.33333333333333,142.33333333333334,34.666666666666664,21.666666666666668,39.666666666666664,32.0,67.66666666666667,302.6666666666667,21.900000000000002,5.633333333333333,4.633333333333333,10.266666666666667,0.5949999999999999,0.546,7.233333333333333,15.133333333333333,11.233333333333334,8.966666666666667,1.6666666666666667,5.0,11.166666666666666,19.5,123.60000000000001,95.83333333333333,2.3666666666666667,1.3,3.6333333333333333,292.0,0.0,10.44329883881076,0.47103931299831964,0.5253940980937948,0.38289686399678424,0.807928537256917,4.807058110003411,1.206348002981944,0.7151737993252719,1.3290246768507636
109,2013,2,49,Erik Murphy,Florida,34.333333333333336,729.6666666666666,116.33333333333333,231.0,68.66666666666667,121.33333333333333,47.666666666666664,109.66666666666667,32.0,40.666666666666664,42.333333333333336,100.33333333333333,142.66666666666666,29.0,15.333333333333334,25.666666666666668,39.666666666666664,82.0,312.3333333333333,20.7,4.866666666666666,3.0,7.933333333333334,0.6173333333333333,0.598,7.566666666666666,17.066666666666666,12.299999999999999,7.366666666666667,1.2333333333333332,4.066666666666666,14.366666666666665,21.133333333333333,117.96666666666665,94.8,2.2333333333333334,1.3999999999999997,3.6333333333333333,277.0,0.0,8.98851257674787,0.505064723303717,0.5641541686824706,0.42475292002954185,0.7827557379337319,4.109972271736978,0.8280847692612398,0.43993860170330756,0.7457417310358486
110,2013,2,50,James Ennis,Cal State Long Beach,33.5,1040.0,149.5,303.0,100.5,164.5,49.0,138.5,95.0,120.5,53.5,127.5,181.0,79.0,56.0,34.5,84.0,80.5,443.0,22.25,5.05,2.9,7.9,0.615,0.577,6.050000000000001,14.6,10.3,15.7,3.2,3.5,19.1,21.4,114.6,97.2,2.8499999999999996,1.7,4.45,430.5,0.0,13.2722816399287,0.4942191890806905,0.622983870967742,0.35336817653632757,0.7727740985951996,5.422014260249554,2.354723707664884,1.6729055258467023,1.033868092691622
111,2013,2,51,Romero Osby,Oklahoma,31.5,924.0,160.5,315.5,152.5,298.0,8.0,17.5,126.0,165.5,73.0,153.0,226.0,34.0,19.0,29.0,49.0,77.5,455.0,24.549999999999997,4.2,2.2,6.4,0.575,0.5205,8.899999999999999,20.6,14.5,8.2,1.2000000000000002,3.55,11.15,24.25,118.4,99.9,3.1500000000000004,1.25,4.4,423.0,0.0,14.419858870967742,0.5078398791540786,0.5109658038577947,0.4591503267710122,0.7545714500668311,7.176915322580645,1.0766129032258065,0.6028225806451613,0.921875
112,2013,2,53,Colton Iverson,Colorado State,35.0,1033.0,183.0,307.0,183.0,307.0,0.0,0.0,131.0,222.0,117.0,225.0,342.0,46.0,20.0,25.0,69.0,91.0,497.0,27.4,5.5,2.7,8.2,0.602,0.596,13.3,28.2,20.4,9.9,1.2,2.9,14.3,23.8,120.4,95.6,3.9,1.8,5.7,477.0,0.0,14.2,0.5960912052117264,0.5960912052117264,0.0,0.5900900900874321,9.771428571428572,1.3142857142857143,0.5714285714285714,0.7142857142857143
113,2013,2,54,Arsalan Kazemi,Oregon,35.0,1016.0,113.0,190.0,113.0,189.0,0.0,1.0,102.0,151.0,98.0,252.0,350.0,48.0,71.0,23.0,52.0,66.0,328.0,24.4,4.3,7.4,11.7,0.627,0.595,11.5,31.5,21.2,9.2,4.1,2.4,16.6,15.2,123.3,82.9,2.7,3.0,5.7,340.0,0.0,9.371428571428572,0.5947368421052631,0.5978835978835979,0.0,0.6754966887372484,10.0,1.3714285714285714,2.0285714285714285,0.6571428571428571
114,2013,2,56,Peyton Siva,Louisville,37.666666666666664,1141.6666666666667,124.66666666666667,300.3333333333333,98.0,202.66666666666666,26.666666666666668,97.66666666666667,89.0,118.33333333333333,14.333333333333334,93.66666666666667,108.0,207.0,74.33333333333333,5.666666666666667,112.66666666666667,104.33333333333333,365.0,16.2,2.1999999999999997,3.4,5.6000000000000005,0.5126666666666666,0.461,1.4333333333333333,9.6,5.5,34.6,3.9,0.5666666666666665,24.0,20.633333333333336,101.8,91.7,1.5333333333333332,2.5,4.033333333333333,424.0,0.0,9.690288220551379,0.41712520764119604,0.48912462774595217,0.268664909966356,0.7626673857882308,2.882832080200501,5.484210526315789,1.968546365914787,0.15100250626566414
115,2013,2,57,Alex Oriakhi,Missouri,34.0,878.0,138.0,216.0,138.0,216.0,0.0,0.0,106.0,142.0,106.0,180.0,286.0,12.0,20.0,54.0,47.0,79.0,382.0,27.2,4.8,3.8,8.6,0.674,0.639,14.1,23.7,18.9,2.6,1.3,6.4,14.2,18.5,131.6,94.1,3.4,1.6,5.1,361.0,0.0,11.235294117647058,0.6388888888888888,0.6388888888888888,0.0,0.7464788732341798,8.411764705882353,0.35294117647058826,0.5882352941176471,1.588235294117647
116,2013,2,58,Deshaun Thomas,Ohio State,37.666666666666664,1017.3333333333334,202.33333333333334,423.0,154.66666666666666,283.6666666666667,47.666666666666664,139.33333333333334,90.33333333333333,112.66666666666667,75.0,111.66666666666667,186.66666666666666,33.333333333333336,16.0,8.666666666666666,43.0,53.333333333333336,542.6666666666666,24.433333333333334,6.5,0.8000000000000002,7.333333333333333,0.57,0.5356666666666667,10.233333333333334,14.333333333333334,12.233333333333334,7.133333333333333,1.0999999999999999,1.0666666666666667,8.8,26.96666666666667,120.0,96.2,3.8333333333333335,1.7,5.533333333333334,488.6666666666667,0.0,14.380688380688383,0.4813495088541399,0.5471047886195152,0.33915006461774855,0.7951583835463003,4.9484869484869485,0.8847308847308848,0.42550242550242556,0.2300762300762301
117,2014,1,1,Andrew Wiggins,Kansas,35.0,1148.0,189.0,422.0,146.0,296.0,43.0,126.0,176.0,227.0,76.0,129.0,205.0,54.0,41.0,34.0,80.0,94.0,597.0,21.4,5.4,3.0,8.5,0.563,0.499,8.4,12.3,10.4,9.2,2.1,3.1,13.1,26.3,116.1,102.8,3.2,1.7,4.9,564.0,0.0,17.057142857142857,0.44786729857819907,0.49324324324324326,0.3412698412671328,0.7753303964723554,5.857142857142857,1.542857142857143,1.1714285714285715,0.9714285714285714
118,2014,1,2,Jabari Parker,Duke,35.0,1074.0,236.0,499.0,198.0,393.0,38.0,106.0,160.0,214.0,105.0,201.0,306.0,41.0,37.0,43.0,81.0,83.0,670.0,28.4,4.3,2.3,6.6,0.5579999999999999,0.511,11.4,23.1,17.1,8.6,2.1,4.0,11.9,32.7,115.0,99.3,3.6,1.9,5.5,623.0,0.0,19.142857142857142,0.4729458917835671,0.5038167938931297,0.35849056603435386,0.7476635513983755,8.742857142857142,1.1714285714285715,1.0571428571428572,1.2285714285714286
119,2014,1,3,Joel Embiid,Kansas,28.0,647.0,107.0,171.0,106.0,166.0,1.0,5.0,98.0,143.0,65.0,162.0,227.0,38.0,25.0,72.0,66.0,94.0,313.0,28.2,4.7,10.2,14.9,0.655,0.629,12.7,27.3,20.5,11.5,2.3,11.7,21.6,23.4,116.6,90.9,1.8,1.7,3.4,307.0,0.0,11.178571428571429,0.6257309941520468,0.6385542168674698,0.19999999996,0.6853146853098929,8.107142857142858,1.3571428571428572,0.8928571428571429,2.5714285714285716
120,2014,1,4,Aaron Gordon,Arizona,38.0,1187.0,189.0,382.0,173.0,337.0,16.0,45.0,76.0,180.0,102.0,201.0,303.0,75.0,34.0,39.0,55.0,90.0,470.0,20.4,2.8,6.7,9.6,0.503,0.516,10.4,19.3,14.9,13.0,1.8,3.4,10.5,23.2,108.9,88.6,2.1,3.3,5.4,469.0,0.0,12.368421052631579,0.49476439790575916,0.5133531157270029,0.35555555554765433,0.42222222221987654,7.973684210526316,1.9736842105263157,0.8947368421052632,1.0263157894736843
121,2014,1,6,Marcus Smart,Oklahoma State,32.0,1060.0,157.0,380.0,113.5,232.5,43.5,147.5,174.5,232.5,47.0,140.5,187.5,143.5,94.0,20.0,96.5,91.5,532.0,25.45,6.7,6.1,12.75,0.542,0.47050000000000003,5.25,15.100000000000001,10.25,28.450000000000003,5.15,2.05,16.45,28.2,109.8,89.35,2.8,2.7,5.5,563.0,0.0,16.665689149560116,0.4130115541270677,0.48926704482260036,0.29442841183935226,0.7523720930199934,5.860703812316716,4.4931573802541545,2.935483870967742,0.6236559139784946
122,2014,1,7,Julius Randle,Kentucky,40.0,1233.0,196.0,391.0,193.0,373.0,3.0,18.0,204.0,289.0,139.0,277.0,416.0,57.0,20.0,31.0,101.0,91.0,599.0,24.5,4.2,3.0,7.1,0.5670000000000001,0.505,13.3,24.7,19.2,10.0,1.0,2.6,16.1,25.4,115.9,97.8,3.5,2.4,5.9,599.0,0.0,14.975,0.5012787723785166,0.517426273458445,0.1666666666574074,0.705882352938734,10.4,1.425,0.5,0.775
123,2014,1,8,Nik Stauskas,Michigan,37.5,1235.5,161.5,346.0,75.5,151.0,86.0,195.0,121.0,145.5,17.5,93.0,110.5,85.0,21.0,10.0,55.5,36.5,530.0,20.15,7.9,0.85,8.7,0.638,0.5914999999999999,1.85,9.600000000000001,5.699999999999999,13.2,1.1,0.8500000000000001,11.75,20.85,126.55000000000001,106.5,4.2,1.1,5.35,487.0,0.0,14.262820512820513,0.46631519776513475,0.5,0.4409340659317951,0.8370520621972852,2.9455128205128203,2.3055555555555554,0.5598290598290598,0.2681623931623932
124,2014,1,9,Noah Vonleh,Indiana,30.0,794.0,113.0,216.0,97.0,183.0,16.0,33.0,96.0,134.0,71.0,198.0,269.0,18.0,26.0,41.0,64.0,81.0,338.0,22.2,1.2,4.9,6.1,0.604,0.56,10.8,27.3,19.4,4.9,1.9,5.4,18.6,21.4,113.0,91.7,1.6,2.0,3.6,321.0,0.0,11.266666666666667,0.5231481481481481,0.5300546448087432,0.4848484848337925,0.7164179104424149,8.966666666666667,0.6,0.8666666666666667,1.3666666666666667
125,2014,1,10,Elfrid Payton,Louisiana,33.333333333333336,1051.6666666666667,167.0,344.0,157.0,306.6666666666667,10.0,37.333333333333336,131.33333333333334,215.0,49.333333333333336,120.0,169.33333333333334,162.0,65.66666666666667,17.0,112.0,75.33333333333333,475.3333333333333,20.099999999999998,1.2333333333333332,1.9666666666666668,3.233333333333333,0.5233333333333334,0.48900000000000005,4.8999999999999995,13.733333333333334,9.166666666666666,31.400000000000002,3.466666666666667,1.5666666666666667,21.599999999999998,25.099999999999998,101.89999999999999,98.66666666666667,2.0333333333333337,1.6333333333333335,3.6666666666666665,522.0,0.0,14.08844696969697,0.47695913297729237,0.5026224514333651,0.19308641974935273,0.6053461468209075,5.046085858585859,4.819651875901876,1.9554022366522368,0.5058712121212121
126,2014,1,11,Doug McDermott,Creighton,36.25,1142.25,285.25,518.75,216.75,369.25,68.5,149.5,148.5,178.75,70.25,201.75,272.0,48.5,8.5,3.5,80.25,66.25,787.5,30.174999999999997,7.95,-1.475,6.475,0.65025,0.61525,8.2,20.675,14.875,10.425,0.45000000000000007,0.35,12.025,32.275,122.775,103.525,5.4,1.325,6.700000000000001,671.0,0.0,21.908882783882785,0.5501051956180812,0.5858625635855256,0.45767572274505675,0.8203791503861165,7.5115384615384615,1.3414377289377288,0.2332112332112332,0.09667277167277166
127,2014,1,13,Zach LaVine,UCLA,37.0,904.0,127.0,288.0,79.0,160.0,48.0,128.0,47.0,68.0,18.0,76.0,94.0,66.0,33.0,6.0,42.0,73.0,349.0,14.6,2.8,0.7,3.5,0.545,0.524,2.4,9.5,6.1,12.6,2.1,0.8,11.6,20.1,109.1,104.8,1.4,1.2,2.5,324.0,0.0,9.432432432432432,0.4409722222222222,0.49375,0.37499999999707034,0.6911764705780709,2.5405405405405403,1.7837837837837838,0.8918918918918919,0.16216216216216217
128,2014,1,15,Adreian Payne,Michigan State,34.5,689.75,111.75,212.5,96.5,175.25,15.25,37.25,69.25,91.75,52.75,131.0,183.75,21.25,19.0,35.25,46.75,74.25,308.0,21.575,1.875,4.8,6.675,0.57975,0.5459999999999999,9.925,21.450000000000003,15.8,5.875,1.7249999999999999,6.549999999999999,16.275000000000002,22.0,110.45,92.25,1.75,1.5499999999999998,3.3,279.25,0.0,9.111783154121863,0.52183445062158,0.5402680174614941,0.3260073259415414,0.7049544048111867,5.359395567294048,0.6359909482537566,0.5435631314426381,1.0146467625120377
129,2014,1,17,James Young,Kentucky,40.0,1296.0,183.0,450.0,101.0,215.0,82.0,235.0,125.0,177.0,41.0,130.0,171.0,67.0,30.0,8.0,75.0,83.0,573.0,16.6,5.2,0.8,6.0,0.536,0.498,3.7,11.0,7.5,10.8,1.4,0.6,12.3,23.4,114.8,104.3,3.0,1.7,4.7,527.0,0.0,14.325,0.4066666666666667,0.4697674418604651,0.34893617021128115,0.7062146892615468,4.275,1.675,0.75,0.2
130,2014,1,18,Tyler Ennis,Syracuse,34.0,1215.0,148.0,360.0,118.0,275.0,30.0,85.0,114.0,149.0,27.0,88.0,115.0,187.0,71.0,6.0,58.0,69.0,440.0,21.3,5.4,2.3,7.7,0.511,0.453,2.6,9.0,5.7,32.3,3.9,0.7,11.9,21.9,117.4,98.7,3.2,2.2,5.5,480.0,0.0,12.941176470588236,0.4111111111111111,0.4290909090909091,0.35294117646643597,0.7651006711358047,3.3823529411764706,5.5,2.088235294117647,0.17647058823529413
131,2014,1,19,Gary Harris,Michigan State,34.5,1070.5,172.5,392.0,99.5,198.0,73.0,194.0,94.5,120.0,33.5,79.5,113.0,70.0,54.0,10.5,55.5,70.5,512.5,20.85,6.65,2.2,8.850000000000001,0.5725,0.5365,3.85,8.5,6.3,13.3,3.0999999999999996,1.15,11.15,24.450000000000003,117.05000000000001,98.25,3.0999999999999996,1.8,4.9,463.5,0.0,14.827310924369748,0.4422492401215805,0.5018713450292398,0.3817831590513172,0.7824805978662479,3.264705882352941,2.019327731092437,1.561764705882353,0.3025210084033613
132,2014,1,21,Mitch McGary,Michigan,23.5,483.5,82.0,139.5,82.0,138.5,0.0,1.0,19.5,38.0,61.0,95.0,156.0,18.5,28.5,17.0,30.0,58.5,183.5,25.6,4.5,6.35,10.8,0.5785,0.5715,15.75,25.85,20.85,9.45,4.15,3.55,16.15,21.6,115.65,90.9,1.3,1.1,2.4,191.5,0.0,8.48076923076923,0.5718344155844155,0.5821260107816711,0.0,0.5544871794690376,7.278846153846153,1.0705128205128205,1.4759615384615383,0.733974358974359
